521,1208.1788151051715
147,93.83285393826009
472,100.01250000802065
635,33.45195285625232
331,26.084757111907038
273,1097.8007854181174
601,845.9515518495064
604,273.94023922482666
685,49.200003892358836
173,493.0847879277844
121,697.9146829314604
49,580.0501928664944
31,365.5418152566144
585,726.1801615004715
245,746.6565107493007
366,1134.4101157981413
403,521.4667208883866
460,335.2610603293442
667,3418.3113196423433
377,80.63904307485245
116,445.4360327450645
449,424.02078410507875
537,1656.405158555357
531,891.2168731642014
95,836.2867639116057
608,187.37609870162305
335,459.25038710097306
299,1168.1857056770532
527,252.43320430762378
262,433.45907771161
329,884.640437211463
62,212.74923514233205
394,88.44645444024081
651,427.59437070619515
487,251.4779456032402
435,518.6824346702833
541,185.66405056812073
285,1384.7346749719409
135,302.46569154585814
443,1043.4760616784306
640,118.47138729080416
312,214.47674384304173
659,400.2361760236863
385,1178.2930401681233
517,1870.0330154340309
298,289.239642241354
90,228.68422399523524
248,868.7158782114307
593,421.0781186032382
29,81.68498625668235
669,185.08410262874804
255,315.0638922648959
720,487.38395971701357
563,458.16234380696915
333,391.08596016999945
311,358.7382543309054
700,236.6948637386431
484,569.9453368164641
559,834.0299920019679
363,1009.3935284464574
160,686.5369538331834
596,1370.927486169061
558,662.5397726756346
697,221.43226828540537
605,196.5884103844055
103,964.7650076568798
305,368.36514253500945
146,100.16834944170387
396,237.61881913622346
717,114.85814726121498
525,49.470969362186224
165,255.33651731130976
464,285.27457187083473
80,951.3935073827438
445,440.67009224057256
9,293.6370040444799
706,194.42311750117915
320,219.93209418810784
574,187.11825023334404
179,315.46974317392596
529,969.4727665093469
639,347.80990267249854
582,992.1183167335475
5,197.1327331141806
197,1293.552442794783
573,54.634446843729165
459,98.10540665234475
261,338.5754123356237
304,379.65252124285144
590,91.74390045185646
425,85.51824747618139
38,465.99251766592215
625,580.5572006180837
307,914.2768812888789
597,572.7921968541159
162,124.28981856887367
67,294.26541930233316
124,341.4528021281385
39,621.4866909138373
4,143.81410554512195
33,130.43860894469617
479,85.72694020624112
280,303.53913607876984
99,235.1640846198802
533,685.0458082179912
550,616.3495390836288
236,518.1643233315845
399,515.4147003832486
388,641.4894424441181
654,906.2217716048444
511,388.1403636768018
371,99.03178072289029
453,82.48901919134732
186,145.8347155970514
455,1099.9667696495753
660,203.42195347441248
260,119.05933766772068
483,1373.4631383839778
707,566.7724829313856
491,687.3764198811441
200,535.4061701582923
696,457.06861576477513
78,210.9521714468142
630,1353.34304627437
42,233.04046764860368
133,254.0766942678738
372,358.4250870548294
658,1090.3460851229202
250,692.4813978907041
638,250.7270242274808
415,193.7517079133322
323,409.22622996390464
192,552.1461233412701
488,376.9619926491496
687,252.32521814705524
486,524.8028626627765
546,1560.2487694557167
448,1984.603796414819
481,437.45454653912475
157,44.615344600661956
522,335.65757915447466
609,1367.349999388378
702,514.2260181401452
452,329.0842860842931
306,186.5467811137355
628,672.5689036876502
102,660.6282992775596
52,134.5221306388171
510,170.20352384932448
374,101.15590740932112
378,1112.6616267723957
97,990.212208935001
577,845.4710128388069
128,61.28834945033577
177,421.9887147521649
110,331.27396303899695
544,494.85651003379553
480,289.5470480973745
354,1136.0994481248385
526,308.3512086560477
142,525.8798504630477
637,1053.3512846953972
6,366.52511784269836
267,164.59320672890954
602,22.033584120604246
237,195.44731339880127
457,471.0195232036531
58,416.5172477163892
232,216.9143714007132
712,77.04324272533995
599,425.52472267331814
203,2222.5659135360684
683,91.80054751800435
284,165.52679874901423
419,147.50451389501632
